pathName,bundleName,bundleCrc,fileLength,DependId
$ngr/mat/pbr1.mat,$ngr.unity3d,2385044161,1216,261;
$ngr/mat/pbr10.mat,$ngr.unity3d,2385044161,1208,261;
$ngr/mat/pbr2.mat,$ngr.unity3d,2385044161,1216,261;
$ngr/mat/pbr3.mat,$ngr.unity3d,2385044161,1216,261;
$ngr/mat/pbr4.mat,$ngr.unity3d,2385044161,1216,261;
$ngr/mat/pbr5.mat,$ngr.unity3d,2385044161,1216,261;
$ngr/mat/pbr6.mat,$ngr.unity3d,2385044161,1216,261;
$ngr/mat/pbr7.mat,$ngr.unity3d,2385044161,1210,261;
$ngr/mat/pbr8.mat,$ngr.unity3d,2385044161,1209,261;
$ngr/mat/pbr9.mat,$ngr.unity3d,2385044161,1210,261;
$ngr/materials/cubetosphere.mat,$ngr.unity3d,2385044161,3284,110;
$ngr/materials/cylinder_plane.fbx,$ngr.unity3d,2385044161,15440,94;
$ngr/materials/deferredlight.mat,$ngr.unity3d,2385044161,734,115;
$ngr/materials/ds.mat,$ngr.unity3d,2385044161,684,
$ngr/materials/ds2.mat,$ngr.unity3d,2385044161,1353,
$ngr/materials/ds3.mat,$ngr.unity3d,2385044161,694,
$ngr/materials/ds4.mat,$ngr.unity3d,2385044161,711,
$ngr/materials/ground.mat,$ngr.unity3d,2385044161,1400,
$ngr/materials/material #1.mat,$ngr.unity3d,2385044161,705,
$ngr/materials/matgencubemap.mat,$ngr.unity3d,2385044161,805,110;
$ngr/materials/normaltest2.mat,$ngr.unity3d,2385044161,1337,
$ngr/materials/sky.mat,$ngr.unity3d,2385044161,730,257;141;
$ngr/materials/ss.mat,$ngr.unity3d,2385044161,3353,186;
$ngr/materials/testview.mat,$ngr.unity3d,2385044161,680,
$ngr/materials/waterfall.mat,$ngr.unity3d,2385044161,3137,249;
$ngr/materials/watermat.mat,$ngr.unity3d,2385044161,1012,221;
$ngr/materials/materials/no name.mat,$ngr.unity3d,2385044161,3049,
$ngr/prefab/renderpipeline.prefab,$ngr.unity3d,2385044161,20465,259;193;184;177;104;166;115;214;97;112;210;109;160;118;155;190;189;151;169;186;182;94;114;117;202;171;150;156;161;111;152;222;100;79;253;225;209;223;196;99;224;58;121;157;195;165;56;188;231;141;185;159;219;147;140;153;207;173;206;208;192;172;217;216;108;250;221;158;199;187;230;106;96;
$ngr/shader/actorwhiting.shader,$ngr.unity3d,2385044161,967,
$ngr/shader/addtotarget.shader,$ngr.unity3d,2385044161,1214,
$ngr/shader/ao.cg,$ngr.unity3d,2385044161,8674,
$ngr/shader/blendframe.shader,$ngr.unity3d,2385044161,841,
$ngr/shader/bloom.shader,$ngr.unity3d,2385044161,1495,
$ngr/shader/brdf.cg,$ngr.unity3d,2385044161,7942,
$ngr/shader/calcshadow.cg,$ngr.unity3d,2385044161,4734,
$ngr/shader/charactertransparent.cg,$ngr.unity3d,2385044161,492,
$ngr/shader/charactertransparent.shader,$ngr.unity3d,2385044161,1665,
$ngr/shader/checkerboard.cg,$ngr.unity3d,2385044161,781,
$ngr/shader/checkerboard.shader,$ngr.unity3d,2385044161,324,
$ngr/shader/colorbuffer.cg,$ngr.unity3d,2385044161,5181,
$ngr/shader/combine.shader,$ngr.unity3d,2385044161,975,
$ngr/shader/copy.shader,$ngr.unity3d,2385044161,1463,
$ngr/shader/cube6tosphere.shader,$ngr.unity3d,2385044161,2158,
$ngr/shader/cubeshadowdepth.shader,$ngr.unity3d,2385044161,5555,
$ngr/shader/debugrt.shader,$ngr.unity3d,2385044161,2401,
$ngr/shader/decal.cg,$ngr.unity3d,2385044161,1455,
$ngr/shader/deferreddecal.shader,$ngr.unity3d,2385044161,744,
$ngr/shader/deferredlight.shader,$ngr.unity3d,2385044161,3210,
$ngr/shader/deferredlighting.shader,$ngr.unity3d,2385044161,3441,
$ngr/shader/deferredshadowlight.shader,$ngr.unity3d,2385044161,3261,
$ngr/shader/deferredshadowlightvolume.shader,$ngr.unity3d,2385044161,1713,
$ngr/shader/deferred_lighting.cg,$ngr.unity3d,2385044161,1889,
$ngr/shader/depthcombine.cg,$ngr.unity3d,2385044161,857,
$ngr/shader/depthcombine.shader,$ngr.unity3d,2385044161,632,
$ngr/shader/diffusealphadisappeartemplate.shader,$ngr.unity3d,2385044161,862,
$ngr/shader/diffusealphatesttemplate.shader,$ngr.unity3d,2385044161,691,
$ngr/shader/diffusebumpcolortemplate.shader,$ngr.unity3d,2385044161,1184,
$ngr/shader/diffusebumpmainchartemplate.shader,$ngr.unity3d,2385044161,859,
$ngr/shader/diffusebumpoit.shader,$ngr.unity3d,2385044161,770,
$ngr/shader/diffusebumppaintertemplate.shader,$ngr.unity3d,2385044161,1010,
$ngr/shader/diffusebumptemplate.shader,$ngr.unity3d,2385044161,821,
$ngr/shader/diffusecolorpaintertemplate.shader,$ngr.unity3d,2385044161,862,
$ngr/shader/diffusecolortemplate.shader,$ngr.unity3d,2385044161,658,
$ngr/shader/diffusecolortemplateselfillum.shader,$ngr.unity3d,2385044161,927,
$ngr/shader/diffuseface.cg,$ngr.unity3d,2385044161,2715,
$ngr/shader/diffuseface.shader,$ngr.unity3d,2385044161,1122,
$ngr/shader/diffusefaceinui.cg,$ngr.unity3d,2385044161,3872,
$ngr/shader/diffusefaceinui.shader,$ngr.unity3d,2385044161,1206,
$ngr/shader/diffusehair.shader,$ngr.unity3d,2385044161,711,
$ngr/shader/diffusemaincharface.shader,$ngr.unity3d,2385044161,1157,
$ngr/shader/diffuseoit.shader,$ngr.unity3d,2385044161,570,
$ngr/shader/diffuseoitgrass.shader,$ngr.unity3d,2385044161,888,
$ngr/shader/diffuseroughness.shader,$ngr.unity3d,2385044161,5115,
$ngr/shader/diffusesky.shader,$ngr.unity3d,2385044161,3072,
$ngr/shader/diffusesss.shader,$ngr.unity3d,2385044161,541,
$ngr/shader/diffuset4m.shader,$ngr.unity3d,2385044161,740,
$ngr/shader/diffuset4mao.shader,$ngr.unity3d,2385044161,753,
$ngr/shader/diffuset4mnormal.shader,$ngr.unity3d,2385044161,1175,
$ngr/shader/diffusetreeleaf.shader,$ngr.unity3d,2385044161,782,
$ngr/shader/dof.shader,$ngr.unity3d,2385044161,2045,
$ngr/shader/faceforward.cg,$ngr.unity3d,2385044161,3805,
$ngr/shader/forward.cg,$ngr.unity3d,2385044161,5348,
$ngr/shader/forwardshder.shader,$ngr.unity3d,2385044161,6052,
$ngr/shader/fullscreenrain.shader,$ngr.unity3d,2385044161,1517,
$ngr/shader/fxaa3shader.shader,$ngr.unity3d,2385044161,4800,
$ngr/shader/gaussblur.shader,$ngr.unity3d,2385044161,3886,
$ngr/shader/gbuffer.cg,$ngr.unity3d,2385044161,4052,
$ngr/shader/gbuffer.shader,$ngr.unity3d,2385044161,6104,
$ngr/shader/gennormal.shader,$ngr.unity3d,2385044161,1819,
$ngr/shader/gi_blur.shader,$ngr.unity3d,2385044161,1417,
$ngr/shader/gi_finalgather.shader,$ngr.unity3d,2385044161,2727,
$ngr/shader/glow_blendtotarget.shader,$ngr.unity3d,2385044161,1552,
$ngr/shader/glow_blur.shader,$ngr.unity3d,2385044161,1377,
$ngr/shader/glow_downsample.shader,$ngr.unity3d,2385044161,4327,
$ngr/shader/grass.cg,$ngr.unity3d,2385044161,2446,
$ngr/shader/hairanisospec.cg,$ngr.unity3d,2385044161,2475,
$ngr/shader/heightfog.cg,$ngr.unity3d,2385044161,2661,
$ngr/shader/heightfog.shader,$ngr.unity3d,2385044161,1294,
$ngr/shader/inputdisturb.shader,$ngr.unity3d,2385044161,3238,
$ngr/shader/lightcommon.cg,$ngr.unity3d,2385044161,5617,
$ngr/shader/lightingblur.shader,$ngr.unity3d,2385044161,1152,
$ngr/shader/lightshaft.shader,$ngr.unity3d,2385044161,5663,
$ngr/shader/lutify.cginc,$ngr.unity3d,2385044161,2563,
$ngr/shader/lutify.shader,$ngr.unity3d,2385044161,541,
$ngr/shader/mipfog.shader,$ngr.unity3d,2385044161,2145,
$ngr/shader/mrt.shader,$ngr.unity3d,2385044161,6363,
$ngr/shader/mrtbuffer.cg,$ngr.unity3d,2385044161,5123,
$ngr/shader/nearshadow.cg,$ngr.unity3d,2385044161,3611,
$ngr/shader/nonshadow.cg,$ngr.unity3d,2385044161,5204,
$ngr/shader/planefog.shader,$ngr.unity3d,2385044161,2088,
$ngr/shader/pointlight.cg,$ngr.unity3d,2385044161,2269,
$ngr/shader/pointlightspecular.cg,$ngr.unity3d,2385044161,4478,
$ngr/shader/quad.cg,$ngr.unity3d,2385044161,206,
$ngr/shader/quadvs.cg,$ngr.unity3d,2385044161,367,
$ngr/shader/radialblur.shader,$ngr.unity3d,2385044161,1541,
$ngr/shader/rain.cg,$ngr.unity3d,2385044161,5420,
$ngr/shader/reflectshader.shader,$ngr.unity3d,2385044161,6490,
$ngr/shader/rimlight.shader,$ngr.unity3d,2385044161,2015,
$ngr/shader/screendisturbance.shader,$ngr.unity3d,2385044161,2482,
$ngr/shader/screenrain.shader,$ngr.unity3d,2385044161,1837,
$ngr/shader/screenspacereflect.shader,$ngr.unity3d,2385044161,4554,
$ngr/shader/screenspacesss.shader,$ngr.unity3d,2385044161,2461,
$ngr/shader/screenwater.shader,$ngr.unity3d,2385044161,6827,
$ngr/shader/selfillum.cg,$ngr.unity3d,2385044161,496,
$ngr/shader/selfillum.shader,$ngr.unity3d,2385044161,1505,
$ngr/shader/selfillumcopy.shader,$ngr.unity3d,2385044161,1199,
$ngr/shader/shadermicro.txt,$ngr.unity3d,2385044161,237,
$ngr/shader/shadowdepth.shader,$ngr.unity3d,2385044161,6408,
$ngr/shader/shadowdepthba.shader,$ngr.unity3d,2385044161,6411,
$ngr/shader/shadowedobject.cg,$ngr.unity3d,2385044161,2114,
$ngr/shader/shadowedobject.shader,$ngr.unity3d,2385044161,938,
$ngr/shader/shadowgen.shader,$ngr.unity3d,2385044161,7642,
$ngr/shader/shadowlight.cg,$ngr.unity3d,2385044161,5771,
$ngr/shader/shadowlightvolume.cg,$ngr.unity3d,2385044161,3707,
$ngr/shader/shadowmask.shader,$ngr.unity3d,2385044161,2155,
$ngr/shader/softparticlealphablend.shader,$ngr.unity3d,2385044161,1788,
$ngr/shader/softparticleenergyball.shader,$ngr.unity3d,2385044161,2754,
$ngr/shader/softparticleenergyball_blend.shader,$ngr.unity3d,2385044161,2883,
$ngr/shader/ssao.shader,$ngr.unity3d,2385044161,3583,
$ngr/shader/ssao2.shader,$ngr.unity3d,2385044161,12903,
$ngr/shader/ssaoblur.shader,$ngr.unity3d,2385044161,2665,
$ngr/shader/sssss.shader,$ngr.unity3d,2385044161,5205,
$ngr/shader/sssss_highlight.shader,$ngr.unity3d,2385044161,2512,
$ngr/shader/stencilmask.txt,$ngr.unity3d,2385044161,101,
$ngr/shader/t4m.cg,$ngr.unity3d,2385044161,7814,
$ngr/shader/t4mforward.cg,$ngr.unity3d,2385044161,4439,
$ngr/shader/tonemapping.shader,$ngr.unity3d,2385044161,1386,
$ngr/shader/transparency.shader,$ngr.unity3d,2385044161,603,
$ngr/shader/twist.shader,$ngr.unity3d,2385044161,1883,
$ngr/shader/uimask.shader,$ngr.unity3d,2385044161,2423,
$ngr/shader/uimodellight.shader,$ngr.unity3d,2385044161,2347,
$ngr/shader/vertexshaft.shader,$ngr.unity3d,2385044161,6788,
$ngr/shader/water.cg,$ngr.unity3d,2385044161,13134,
$ngr/shader/water.shader,$ngr.unity3d,2385044161,4674,
$ngr/texture/2x2.png,$ngr.unity3d,2385044161,129,
$ngr/texture/2x2.tga,$ngr.unity3d,2385044161,60,
$ngr/texture/2x2step_inv.png,$ngr.unity3d,2385044161,2799,
$ngr/texture/2x2_inv.tga,$ngr.unity3d,2385044161,60,
$ngr/texture/cloud.png,$ngr.unity3d,2385044161,156571,
$ngr/texture/decal.png,$ngr.unity3d,2385044161,182769,
$ngr/texture/grass.psd,$ngr.unity3d,2385044161,224213,
$ngr/texture/noise_kernel.png,$ngr.unity3d,2385044161,93,
$ngr/texture/oit_2x2.png,$ngr.unity3d,2385044161,2800,
$ngr/texture/oit_2x2_inv.png,$ngr.unity3d,2385044161,2800,
$ngr/texture/oit_3x3.png,$ngr.unity3d,2385044161,2806,
$ngr/texture/rain0.jpg,$ngr.unity3d,2385044161,9828,
$ngr/texture/rain1.jpg,$ngr.unity3d,2385044161,10549,
$ngr/texture/rain10.jpg,$ngr.unity3d,2385044161,10760,
$ngr/texture/rain11.jpg,$ngr.unity3d,2385044161,10487,
$ngr/texture/rain12.jpg,$ngr.unity3d,2385044161,10384,
$ngr/texture/rain13.jpg,$ngr.unity3d,2385044161,10449,
$ngr/texture/rain14.jpg,$ngr.unity3d,2385044161,11128,
$ngr/texture/rain15.jpg,$ngr.unity3d,2385044161,10268,
$ngr/texture/rain2.jpg,$ngr.unity3d,2385044161,9881,
$ngr/texture/rain3.jpg,$ngr.unity3d,2385044161,9743,
$ngr/texture/rain4.jpg,$ngr.unity3d,2385044161,9576,
$ngr/texture/rain5.jpg,$ngr.unity3d,2385044161,9739,
$ngr/texture/rain6.jpg,$ngr.unity3d,2385044161,10918,
$ngr/texture/rain7.jpg,$ngr.unity3d,2385044161,10675,
$ngr/texture/rain8.jpg,$ngr.unity3d,2385044161,10348,
$ngr/texture/rain9.jpg,$ngr.unity3d,2385044161,10889,
$ngr/texture/rain_waterfall.png,$ngr.unity3d,2385044161,61954,
$ngr/texture/random256.png,$ngr.unity3d,2385044161,262932,
$ngr/texture/random256_2.png,$ngr.unity3d,2385044161,262932,
$ngr/texture/rimlight.png,$ngr.unity3d,2385044161,5618,
$ngr/texture/rotate4x4.png,$ngr.unity3d,2385044161,129,
$ngr/texture/rotate_kernel.png,$ngr.unity3d,2385044161,134,
$ngr/texture/shadowmask.png,$ngr.unity3d,2385044161,12376,
$ngr/texture/shaft.png,$ngr.unity3d,2385044161,57015,
$ngr/texture/sky.jpg,$ngr.unity3d,2385044161,377486,
$ngr/texture/skyspec.jpg,$ngr.unity3d,2385044161,42481,
$ngr/texture/sun.png,$ngr.unity3d,2385044161,182769,
$ngr/texture/water.jpg,$ngr.unity3d,2385044161,243795,
$ngr/texture/water_normal.jpg,$ngr.unity3d,2385044161,54260,
level/lumina_5/$lumina_5f.unity,level/lumina_5/$lumina_5f.unity.unity3d,3774346464,13132602,453;0;432;42;293;226;370;268;14;495;366;296;292;444;437;261;358;31;30;405;414;365;33;274;367;267;300;10;52;35;323;364;282;139;435;417;371;341;287;425;301;372;286;402;362;416;426;427;46;447;406;363;263;306;302;375;407;39;29;339;6;59;40;412;264;351;8;411;36;450;41;368;277;38;343;335;331;322;329;338;299;295;17;431;401;429;350;349;400;298;23;269;376;281;271;58;5;310;438;441;26;413;136;398;291;332;333;37;433;377;386;399;11;337;24;415;279;383;357;334;456;387;266;409;34;348;15;278;294;43;32;436;430;25;280;385;13;404;361;305;297;418;2;359;28;434;314;45;381;360;320;289;384;
level/lumina_5/$lumina_5f/lightingdata.asset,level/lumina_5/$lumina_5f.unity3d,4021145592,13149000,264;
level/lumina_5/$lumina_5f/lightmap-0_comp_light.exr,level/lumina_5/$lumina_5f.unity3d,4021145592,3398330,
level/lumina_5/$lumina_5f/lightmapfar-0.exr,level/lumina_5/$lumina_5f.unity3d,4021145592,3144113,
level/lumina_5/$lumina_5f/navmesh.asset,level/lumina_5/$lumina_5f.unity3d,4021145592,53661,
level/lumina_5/$mdl_common_0/collisiona.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,17376,274;
level/lumina_5/$mdl_common_0/collisionb.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,19488,274;
level/lumina_5/$mdl_common_0/collisionc.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,19104,274;
level/lumina_5/$mdl_common_0/collisiond.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,18192,274;
level/lumina_5/$mdl_common_0/collisione.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,17936,274;
level/lumina_5/$mdl_common_0/collisionf.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,18176,274;
level/lumina_5/$mdl_common_0/collisiong.fbx,level/lumina_5/$mdl_common_0.unity3d,1500998898,20912,274;
level/lumina_5/$mdl_common_0/materials/collision.mat,level/lumina_5/$mdl_common_0.unity3d,1500998898,676,
level/lumina_5/$mdl_lumina_1/models/activities_lumina_all.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,33136,372;339;374;15;13;340;381;
level/lumina_5/$mdl_lumina_1/models/camp_lumina.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,33536,374;13;340;
level/lumina_5/$mdl_lumina_1/models/lumina_construct_campshop01_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,76608,366;365;322;349;334;348;15;
level/lumina_5/$mdl_lumina_1/models/lumina_construct_campshop01_03.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,59072,322;349;348;15;
level/lumina_5/$mdl_lumina_1/models/lumina_construct_campshop01_04.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,46752,322;349;348;15;
level/lumina_5/$mdl_lumina_1/models/lumina_construct_trimadd_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,42944,323;341;375;351;350;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_construct_trimadd_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,44208,323;341;375;351;350;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_construct_trimadd_03.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,46640,323;341;375;351;350;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_1f.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,64480,370;371;372;339;338;337;374;15;13;340;381;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_2f.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,46608,370;371;372;339;338;337;374;15;13;340;381;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_7f.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,38800,370;372;339;337;374;15;13;340;381;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_zhanyi01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,70368,370;371;372;339;338;337;15;381;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_zhanyi01_shuimian.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,23984,343;377;13;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_zhanyi02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,34544,370;371;338;337;15;381;
level/lumina_5/$mdl_lumina_1/models/lumina_dixing_zhanyi02_03.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,43408,370;372;339;337;15;381;
level/lumina_5/$mdl_lumina_1/models/lumina_entrance.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,240080,327;355;353;356;324;325;328;352;354;13;326;
level/lumina_5/$mdl_lumina_1/models/lumina_natural_rock_large01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,26848,331;15;359;360;
level/lumina_5/$mdl_lumina_1/models/lumina_natural_rock_medium_p1.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,24768,358;329;357;15;
level/lumina_5/$mdl_lumina_1/models/lumina_natural_rock_medium_p2.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,24896,358;329;357;15;
level/lumina_5/$mdl_lumina_1/models/lumina_natural_rock_small_p1.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,25904,358;329;357;15;
level/lumina_5/$mdl_lumina_1/models/lumina_natural_rock_small_p2.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,27312,358;329;357;15;
level/lumina_5/$mdl_lumina_1/models/lumina_natural_rock_small_p3.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,33632,358;329;357;15;
level/lumina_5/$mdl_lumina_1/models/lumina_object_fencesmall01_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,24512,362;332;15;361;
level/lumina_5/$mdl_lumina_1/models/lumina_object_fencesmall01_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,25904,362;332;15;361;
level/lumina_5/$mdl_lumina_1/models/lumina_object_fencesmall01_03.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,25760,362;332;15;361;
level/lumina_5/$mdl_lumina_1/models/lumina_object_fencesmall01_04.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,31696,362;332;15;361;
level/lumina_5/$mdl_lumina_1/models/lumina_object_human_barricade_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,59872,364;363;333;15;
level/lumina_5/$mdl_lumina_1/models/lumina_object_human_wall_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,65568,364;363;333;15;
level/lumina_5/$mdl_lumina_1/models/lumina_sky.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,25280,344;379;
level/lumina_5/$mdl_lumina_1/models/lumina_sky_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,25280,344;379;
level/lumina_5/$mdl_lumina_1/models/lumina_stair_base2_p1_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,34400,367;341;375;368;335;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_stair_base2_p1_01_col.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,24800,13;320;
level/lumina_5/$mdl_lumina_1/models/lumina_stair_base2_p2_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,33968,347;341;375;321;376;15;13;
level/lumina_5/$mdl_lumina_1/models/lumina_stair_base2_p2_02_col.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,24992,13;320;
level/lumina_5/$mdl_lumina_1/models/lumina_stair_base2_p2_03.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,26336,369;336;13;
level/lumina_5/$mdl_lumina_1/models/lumina_trim_base4_p1_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,28224,341;375;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_trim_base4_p1_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,27536,341;375;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_trim_base4_p1_left.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,27808,341;375;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_trim_base4_p2_01.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,28144,341;375;376;15;
level/lumina_5/$mdl_lumina_1/models/lumina_trim_base4_p2_02.fbx,level/lumina_5/$mdl_lumina_1.unity3d,3934635901,27808,341;375;376;15;
